molecule,L,basis,active_occupied,active_vacant,qubits,scheme,vertices,noncommuting_edges,colors,order,steps,spectral_error,reconstruction_error,file
B-B,1.87,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.00011344758164778171,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,2.0405032220814672e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,5.100452249958368e-06,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,8.16036274090928e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,2.0400778939922178e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.0011346790505149264,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.0005672625401832401,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.00022689639484380403,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.00011344758164039652,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,1.2882312678226687e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,3.219895203384567e-06,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,5.151526377648346e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,1.2878706677378262e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-002_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,1,0.02801593760226247,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,2,0.014930262969455474,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,5,0.006077803101286248,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,10,0.0030464778566450094,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,1,0.005761617072057964,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,2,0.0014918117289840357,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,5,0.00024103375553054392,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,10,6.034251606093581e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,1,0.029553190114811556,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,2,0.015902026753768526,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,5,0.006490374419555515,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,10,0.0032544976589960993,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,1,0.005558403416485122,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,2,0.0014373962424527652,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,5,0.00023216197878331556,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,1.87,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,10,5.811863737963284e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/1.87/sto-6g/B-B_1.87_sto-6g_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.0006981502731550837,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.00034896237861475974,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.0001395723320736989,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,6.978526483023661e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,2.0422947241541795e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,5.103762123398519e-06,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,8.165135483807478e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,2.0412524316819546e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.0006981502731512833,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.0003489623786109073,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.00013957233206601303,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,6.978526482340056e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,1.0372162037272683e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,2.591320466343683e-06,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,4.145342834244943e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,1.0363083177520894e-07,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-002_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,1,1,0.008352222338677556,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,1,2,0.00433998232659664,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,1,5,0.001754614660499302,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,1,10,0.0008786419898938202,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,2,1,0.0012082637752267812,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,2,2,0.00030802059201289085,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,2,5,4.9552736393710376e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,fermionic_commutation_then_JW,55,360,4,2,10,1.2397831006109765e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,1,1,0.0036069994673505546,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,1,2,0.00181352150758297,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,1,5,0.0007265197082550714,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,1,10,0.000363336754341243,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,2,1,0.00012377023163567688,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,2,2,3.0979592994548935e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,2,5,4.958395445565016e-06,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,hgbs-5,2,4,6,JW_Pauli_string_commutation,34,168,3,2,10,1.2396581902165371e-06,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/hgbs-5/B-B_2.38_hgbs-5_as-002-004_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.001263484664564353,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.0006316139094465734,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.00025263118512170726,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.00012631456559987405,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,2.860414033830406e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,7.149320098782632e-06,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,1.143814410028396e-06,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,2.859508633664228e-07,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,1,0.001263484664569391,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,2,0.000631613909451705,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,5,0.00025263118511688386,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,1,10,0.00012631456559506821,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,1,1.6229659199373303e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,2,4.05595544640809e-06,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,5,6.488875185863631e-07,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,2,4,JW_Pauli_string_commutation,15,16,2,2,10,1.62219553471324e-07,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-002_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,1,0.022058913343204506,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,2,0.011586519648481284,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,5,0.004698094572668448,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,1,10,0.002353589860668655,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,1,0.004004251294413933,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,2,0.0010289358616873178,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,5,0.00016589571195071276,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,fermionic_commutation_then_JW,55,360,4,2,10,4.15192963757167e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,1,0.02619144758601265,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,2,0.014123310790878037,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,5,0.005767712012588382,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,1,10,0.002892363910782422,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,1,0.004913409630441472,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,2,0.001270828702800152,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,5,0.00020526875668911614,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-B,2.38,sto-6g,2,4,6,JW_Pauli_string_commutation,34,168,3,2,10,5.13866371647907e-05,2.842170943040401e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-B/2.38/sto-6g/B-B_2.38_sto-6g_as-002-004_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,1,0.002580390124492243,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,2,0.0012825811838499705,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,5,0.0005121918157847174,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,1,10,0.00025603607372565184,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,1,0.0003224274594705964,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,2,8.00380142426177e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,5,1.2780924102231582e-05,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
B-H,0.94,hgbs-5,2,2,4,fermionic_commutation_then_JW,23,32,2,2,10,3.194335396064662e-06,1.4210854715202004e-14,/Users/albertlee0125/Repos/qhat/demo_L_sweep_library/B-H/0.94/hgbs-5/B-H_0.94_hgbs-5_as-002-002_jw.dat
