molecule,L,basis,active_occupied,active_vacant,qubits,scheme,vertices,noncommuting_edges,colors,order,steps,spectral_error,reconstruction_error,file
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,2,0.00012344161384573115,3.552713678800501e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,5,1.9746070811860265e-05,3.552713678800501e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,10,4.93635484807737e-06,3.552713678800501e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-002_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.01398170112340299,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.006967494925639026,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.002784354605264515,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.0013919807041729495,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.0007164993535917195,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.0001779823702984328,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,2.8426380929670174e-05,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,7.104784413586125e-06,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.014289020676541296,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.007121304272987622,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.002845879328157562,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.0014227402704343175,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.0006945047691874869,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.00017250943233645215,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,2.755184326155008e-05,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,6.886190268951874e-06,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/hgbs-5/Li-H_1.32_hgbs-5_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,1,0.015757565074114636,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,2,0.00784125512574672,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,5,0.003131500445797005,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,10,0.0015652460700351842,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,1,0.0013573864166276169,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,2,0.0003378573962648028,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,5,5.399091341854572e-05,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,10,1.3495365530495477e-05,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,1,0.013232961665934309,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,2,0.006599491066514799,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,5,0.0026337117322198845,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,10,0.0013156653908747659,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,1,0.0006730600718581326,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,2,0.00016798075964376182,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,5,2.6864395725101883e-05,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,10,6.715653427588073e-06,7.105427357601002e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-002_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.04089433646895347,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.0206986070731836,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.00827286840176754,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.004129645383471837,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.00821554814438385,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.0021084353232216093,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,0.0003398169370150212,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,8.504256060199151e-05,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.0414313784745112,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.020871243753208802,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.00834596493473536,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.004169127831564527,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.003822141725996931,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.0009624297545331029,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,0.00015430245480036755,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.32,sto-6g,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,3.858686002842016e-05,6.217248937900877e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.32/sto-6g/Li-H_1.32_sto-6g_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,1,0.014788289300066003,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,2,0.007371786737519075,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,5,0.0029458799493251695,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,1,10,0.0014726762514801301,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,1,0.001068929025392937,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,2,0.00026630310267497005,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,5,4.256707833952914e-05,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,fermionic_commutation_then_JW,33,196,4,2,10,1.0640292215718916e-05,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,1,0.011244861333856587,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,2,0.00561808521990568,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,5,0.00224469057062573,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,1,10,0.0011217921023067197,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,1,0.0004715685033618538,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,2,0.00011778651066433504,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,5,1.884118691434673e-05,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,2,4,JW_Pauli_string_commutation,27,136,4,2,10,4.710131167137696e-06,3.5529088254251824e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.01546170334763544,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.007711115291843153,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,5,0.003082202086181245,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,10,0.0015409332535992856,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,1,0.0007510337085003241,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,2,0.00018707592029125385,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,5,2.9901836558693565e-05,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,fermionic_commutation_then_JW,85,1592,7,2,10,7.474378980617485e-06,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,1,0.016031583995395175,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,2,0.007994936221961707,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,5,0.003195526284401665,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,1,10,0.001597566433291015,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,1,0.0007194306207499118,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,2,0.00017898835410364562,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,5,2.8599391288563256e-05,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,hgbs-5,2,4,6,JW_Pauli_string_commutation,62,760,6,2,10,7.148465833847517e-06,5.329307018448517e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,1,0.018971036971108524,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,2,0.00943925782999237,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,5,0.003769083657074936,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,1,10,0.0018838084403201177,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,1,0.0015912537426649226,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,2,0.00039629072153849523,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,5,6.33386413220127e-05,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,fermionic_commutation_then_JW,33,196,4,2,10,1.5832239309660288e-05,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,1,0.015784634672624347,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,2,0.00787310016378797,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,5,0.003142467140144304,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,1,10,0.0015699152369955658,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,1,0.0007153414832612826,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,2,0.0001785820151793457,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,5,2.8561937157166526e-05,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,2,4,JW_Pauli_string_commutation,27,136,4,2,10,7.1400862756386475e-06,5.329070518200751e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002_jw.dat
Li-H,1.81,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,1,0.038401592017157274,6.2172557143300594e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-004_jw.dat
Li-H,1.81,sto-6g,2,4,6,fermionic_commutation_then_JW,85,1592,7,1,2,0.01910547289404782,6.2172557143300594e-15,/Users/a_lee/Repos/qhat/demo_L_sweep_library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-004_jw.dat
