status,error_message,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,number_of_colors,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,coefficient_tolerance,factorization_level,ordering_method,mapping,number_of_factors,factor_exponential_type,factor_reconstruction_error,graph_level,schema_version,operator_error_ratio_to_jw_coloring,state_infidelity_ratio_to_jw_coloring,operator_error_ratio_to_fermionic_coloring,state_infidelity_ratio_to_fermionic_coloring
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00010225000005448237,14,16,2,5.620900014946528e-05,1.262500018128776e-05,9.195899997394008e-05,4.8207999952865066e-05,,8.271328288955715e-09,9.137748725501042e-05,,0.9999972886526193,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.002543625000043903,12,12,2,0.0014544169998771395,9.082999895326793e-06,9.195899997394008e-05,4.616599994733406e-05,,8.270345519534317e-09,9.137748725500524e-05,,0.9998784725782917,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9998811836035199,1.0,1.0
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.0037036250000710425,12,12,2,0.0014544169998771395,9.082999895326793e-06,9.195899997394008e-05,0.0003280829998857371,,8.270367501950204e-09,9.137748725503159e-05,,0.9998811302356252,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9998838412680593,,1.0000026579803512
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,9.195899997394008e-05,5.866600008630485e-05,,8.339418045011371e-11,9.137747801042302e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00010225000005448237,14,16,2,5.620900014946528e-05,1.262500018128776e-05,9.195899997394008e-05,5.549999991671939e-05,,8.29523116863129e-11,9.13774780154714e-06,,0.9947014436569092,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.002543625000043903,12,12,2,0.0014544169998771395,9.082999895326793e-06,9.195899997394008e-05,5.458400005409203e-05,,8.317102562216405e-11,9.137747801136285e-06,,0.9973240959171827,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,1.0026366225534284,1.0,1.0
success,,Be-Be_2.24_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.24/sto-6g/Be-Be_2.24_sto-6g_as-002-002.tensors.npz,Be-Be,2.24,sto-6g,2,2,4,-28.797924900059794,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.0037036250000710425,12,12,2,0.0014544169998771395,9.082999895326793e-06,9.195899997394008e-05,0.0002712079999582784,,8.339307022708908e-11,9.137747801138348e-06,,0.9999866870443641,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,1.0053133967193455,,1.0026697350821878
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.0001076669998383295,4.600000011123484e-05,,8.284764079213858e-07,0.0009130069181085951,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00010291699982190039,14,16,2,5.599999985861359e-05,1.2707999985650531e-05,0.0001076669998383295,4.212499993627716e-05,,8.284764145827239e-07,0.0009130069181085904,,1.000000008040468,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.00257720799982053,12,12,2,0.0014617499998621497,9.000000090964022e-06,0.0001076669998383295,4.124999986743205e-05,,8.277496755804137e-07,0.0009130069181085872,,0.9991228086472668,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9991228006138518,1.0,1.0
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.003722957999798382,12,12,2,0.0014617499998621497,9.000000090964022e-06,0.0001076669998383295,0.0003323749999708525,,8.277496864605993e-07,0.0009130069181085919,,0.9991228217800314,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9991228137466163,,1.0000000131442948
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,0.0001076669998383295,5.091699995318777e-05,,8.28133694952271e-09,9.129971941910976e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00010291699982190039,14,16,2,5.599999985861359e-05,1.2707999985650531e-05,0.0001076669998383295,4.69159999738622e-05,,8.281403118814978e-09,9.129971941908083e-05,,1.0000079901702672,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.00257720799982053,12,12,2,0.0014617499998621497,9.000000090964022e-06,0.0001076669998383295,4.6999999995023245e-05,,8.280610197530791e-09,9.12997194190578e-05,,0.999912242190319,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9999042527850883,1.0,1.0
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.003722957999798382,12,12,2,0.0014617499998621497,9.000000090964022e-06,0.0001076669998383295,0.00029208299997662834,,8.280610197530791e-09,9.129971941905433e-05,,0.999912242190319,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9999042527850883,,1.0
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,0.0001076669998383295,5.7499999911669875e-05,,8.36655189573321e-11,9.129970969310382e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00010291699982190039,14,16,2,5.599999985861359e-05,1.2707999985650531e-05,0.0001076669998383295,5.562499995903636e-05,,8.344369639701199e-11,9.129970969145078e-06,,0.9973486979691929,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.00257720799982053,12,12,2,0.0014617499998621497,9.000000090964022e-06,0.0001076669998383295,5.545900012293714e-05,,8.277800667144675e-11,9.129970969378883e-06,,0.9893921379207847,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9920222886292334,1.0,1.0
success,,Be-Be_2.55_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.55/sto-6g/Be-Be_2.55_sto-6g_as-002-002.tensors.npz,Be-Be,2.55,sto-6g,2,2,4,-28.785068357234476,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.003722957999798382,12,12,2,0.0014617499998621497,9.000000090964022e-06,0.0001076669998383295,0.00027283300005365163,,8.277867280526152e-11,9.129970969204175e-06,,0.9894000997887451,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.1102230246251565e-16,fermionic_term,2,,0.9920302716626264,,1.0000080472318864
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.0001266250001208391,4.35409999681724e-05,,7.837607863825369e-07,0.0008871281895040666,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00010612500000206637,14,16,2,6.0749999875042704e-05,1.1958999948546989e-05,0.0001266250001208391,4.2874999962805305e-05,,7.837607817196002e-07,0.0008871281895040706,,0.9999999940505614,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.0025693330001104187,12,12,2,0.001459165999904144,8.792000016910606e-06,0.0001266250001208391,4.220799996801361e-05,,7.832998338841435e-07,0.0008871281895040587,,0.999411870935109,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9994118768810486,1.0,1.0
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.00373733300011736,12,12,2,0.001459165999904144,8.792000016910606e-06,0.0001266250001208391,0.00027812500002255547,,7.832998338841435e-07,0.0008871281895040611,,0.999411870935109,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.6653345369377348e-16,fermionic_term,2,,0.9994118768810486,,1.0
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,0.0001266250001208391,4.979099981028412e-05,,7.835427640046078e-09,8.871172761293492e-05,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00010612500000206637,14,16,2,6.0749999875042704e-05,1.1958999948546989e-05,0.0001266250001208391,4.7667000217188615e-05,,7.835448734283545e-09,8.87117276128895e-05,,1.0000026921616072,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.0025693330001104187,12,12,2,0.001459165999904144,8.792000016910606e-06,0.0001266250001208391,5.141700012245565e-05,,7.834944693030366e-09,8.871172761292346e-05,,0.9999383636684687,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,0.9999356716800437,1.0,1.0
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.00373733300011736,12,12,2,0.001459165999904144,8.792000016910606e-06,0.0001266250001208391,0.00026216699984615843,,7.834900062064776e-09,8.87117276129634e-05,,0.9999326676212789,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.6653345369377348e-16,fermionic_term,2,,0.9999299756481886,,0.9999943036017052
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,0.0001266250001208391,5.6166999911511084e-05,,7.776823629512819e-11,8.871171669915701e-06,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00010612500000206637,14,16,2,6.0749999875042704e-05,1.1958999948546989e-05,0.0001266250001208391,5.541699988498294e-05,,7.776823629512819e-11,8.871171669916564e-06,,1.0,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.0025693330001104187,12,12,2,0.001459165999904144,8.792000016910606e-06,0.0001266250001208391,5.458300006466743e-05,,7.798961476623845e-11,8.871171670173406e-06,,1.0028466438440256,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,5.551115123125783e-17,fermionic_term,2,,1.0028466438440256,1.0,1.0
success,,Be-Be_2.86_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/Be-Be/2.86/sto-6g/Be-Be_2.86_sto-6g_as-002-002.tensors.npz,Be-Be,2.86,sto-6g,2,2,4,-28.76406421627566,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.00373733300011736,12,12,2,0.001459165999904144,8.792000016910606e-06,0.0001266250001208391,0.00028854100014541473,,7.843437010990328e-11,8.871171669840693e-06,,1.0085656284173288,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,1.6653345369377348e-16,fermionic_term,2,,1.0085656284173288,,1.0057027508726377
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.00012445800007299113,4.5666000005439855e-05,,0.00023283181187949697,0.01538907514859259,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00011233400005039584,14,16,2,5.8374999980514986e-05,1.3749999880019459e-05,0.00012445800007299113,4.316600006859517e-05,,0.00023283181187971902,0.015389075148592592,,1.0000000000009537,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,fermionic_coloring,1,10,0.1,1.0,140,0.0025943749999441934,12,12,2,0.0014824160000443953,9.458000022277702e-06,0.00012445800007299113,4.23750000209111e-05,,0.00023223861409038538,0.015389075148592696,,0.9974522476790302,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,0.9974522476780789,1.0,1.0
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,fermionic_term_coloring,1,10,0.1,1.0,120,0.0038211250000586006,12,12,2,0.0014824160000443953,9.458000022277702e-06,0.00012445800007299113,0.00027908299989576335,,0.00023223861409971125,0.01538907514859277,,0.9974522477190843,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,2.220446049250313e-16,fermionic_term,2,,0.997452247718133,,1.0000000000401563
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,jw_raw,1,100,0.01,1.0,1400,0.0,,,,,,0.00012445800007299113,4.8708000122132944e-05,,2.3222871294859004e-06,0.0015377527294149337,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,jw_coloring,1,100,0.01,1.0,1400,0.00011233400005039584,14,16,2,5.8374999980514986e-05,1.3749999880019459e-05,0.00012445800007299113,4.829199997402611e-05,,2.322287129263856e-06,0.0015377527294146399,,0.9999999999043854,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,fermionic_coloring,1,100,0.01,1.0,1400,0.0025943749999441934,12,12,2,0.0014824160000443953,9.458000022277702e-06,0.00012445800007299113,4.7791999804758234e-05,,2.3216947964144197e-06,0.0015377527294151952,,0.9997449354716047,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,0.9997449355671949,1.0,1.0
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,fermionic_term_coloring,1,100,0.01,1.0,1200,0.0038211250000586006,12,12,2,0.0014824160000443953,9.458000022277702e-06,0.00012445800007299113,0.00025545800008330843,,2.321694863027801e-06,0.0015377527294158303,,0.9997449641559911,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,2.220446049250313e-16,fermionic_term,2,,0.9997449642515814,,1.0000000286917048
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,jw_raw,1,1000,0.001,1.0,14000,0.0,,,,,,0.00012445800007299113,5.549999991671939e-05,,2.3219408062935543e-08,0.00015377411962743447,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,jw_coloring,1,1000,0.001,1.0,14000,0.00011233400005039584,14,16,2,5.8374999980514986e-05,1.3749999880019459e-05,0.00012445800007299113,5.3458000138562056e-05,,2.3219627220960604e-08,0.00015377411962116976,,1.0000094385707192,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,fermionic_coloring,1,1000,0.001,1.0,14000,0.0025943749999441934,12,12,2,0.0014824160000443953,9.458000022277702e-06,0.00012445800007299113,5.358299995350535e-05,,2.321925507420275e-08,0.00015377411962137302,,0.9999934111699842,1e-12,pauli_string,fermionic_induced_greedy_coloring,jordan_wigner,14,analytic_pauli,1.1102230246251565e-16,fermionic_term,2,,0.9999839727505393,1.0,1.0
success,,H-H_0.51_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.51/sto-6g/H-H_0.51_sto-6g_as-002-002.tensors.npz,H-H,0.51,sto-6g,2,2,4,0.33651131532267375,0.0,12,14,fermionic_term_coloring,1,1000,0.001,1.0,12000,0.0038211250000586006,12,12,2,0.0014824160000443953,9.458000022277702e-06,0.00012445800007299113,0.0003000839999458549,,2.321991965370529e-08,0.00015377411962441668,,1.0000220328945666,1e-12,fermionic_term,greedy_coloring,jordan_wigner,12,dense_hermitian_expm,2.220446049250313e-16,fermionic_term,2,,1.000012594204976,,1.000028621913167
success,,H-H_0.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.61/sto-6g/H-H_0.61_sto-6g_as-002-002.tensors.npz,H-H,0.61,sto-6g,2,2,4,0.10763400726915165,0.0,12,14,jw_raw,1,10,0.1,1.0,140,0.0,,,,,,0.00011912499985555769,4.4208999952388695e-05,,0.00020250651599940106,0.014376910262180376,1.0,1.0,1e-12,pauli_string,raw,jordan_wigner,14,analytic_pauli,0.0,,2,,,,
success,,H-H_0.61_sto-6g_as-002-002,hamiltonian_generator/l_sweep_20_v1/H-H/0.61/sto-6g/H-H_0.61_sto-6g_as-002-002.tensors.npz,H-H,0.61,sto-6g,2,2,4,0.10763400726915165,0.0,12,14,jw_coloring,1,10,0.1,1.0,140,0.00010170799987463397,14,16,2,5.608299989035004e-05,1.2582999943333562e-05,0.00011912499985555769,4.224999997859413e-05,,0.00020250651600539626,0.014376910262180291,,1.000000000029605,1e-12,pauli_string,greedy_coloring,jordan_wigner,14,analytic_pauli,0.0,pauli_string,2,1.0,1.0,,
