status,error_message,case_id,tensor_path,molecule,atom_count,geometry_tag,geometry_scale,basis,source_mapping,active_occupied,active_vacant,n_qubits,identity_coefficient_real,identity_coefficient_imag,number_of_fermionic_terms,number_of_pauli_terms,pauli_to_fermionic_term_ratio,ordering,formula_order,trotter_steps,trotter_dt,evolution_time,nominal_exponential_count,ordering_build_time_seconds,graph_vertices,graph_edges,graph_density,number_of_colors,mean_vertices_per_color,graph_time_seconds,coloring_time_seconds,exact_evolution_time_seconds,trotter_runtime_seconds,operator_norm_error,state_infidelity,state_vector_2norm_error,operator_error_ratio_to_jw_raw,state_infidelity_ratio_to_jw_raw,operator_error_ratio_to_jw_coloring,state_infidelity_ratio_to_jw_coloring,coefficient_tolerance
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,fermionic_coloring,2,100,0.01,1.0,63900,0.6861417920008535,178,10241,0.6500983939567067,33,5.393939393939394,0.6585670000022219,0.0005689999998139683,0.00651129099787795,0.35676616600176203,,4.838351941316432e-13,3.288765149871936e-07,,,,0.34697452229299364,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_raw,2,1000,0.001,1.0,639000,0.0,,,,,,,,0.00651129099787795,0.3698949999998149,,5.693001625672878e-12,3.369072681448025e-09,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_coloring,2,1000,0.001,1.0,639000,0.03879620799853001,320,22776,0.4462382445141066,20,16.0,0.03759304199775215,0.0010813339977175929,0.00651129099787795,0.36856299999999464,,6.06648065115678e-12,7.50177183601763e-09,,1.0656031826514294,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,fermionic_coloring,2,1000,0.001,1.0,639000,0.6861417920008535,178,10241,0.6500983939567067,33,5.393939393939394,0.6585670000022219,0.0005689999998139683,0.00651129099787795,0.3766310829996655,,5.4287685458120905e-12,3.288770078697789e-09,,0.9535863333203323,,0.8948793968009956,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_raw,4,10,0.1,1.0,31950,0.0,,,,,,,,0.00651129099787795,1.798387291997642,,0.0,1.4942128469544465e-09,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_coloring,4,10,0.1,1.0,31950,0.03879620799853001,320,22776,0.4462382445141066,20,16.0,0.03759304199775215,0.0010813339977175929,0.00651129099787795,1.7907025829990744,,0.0,1.8564553777065625e-09,,,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,fermionic_coloring,4,10,0.1,1.0,31950,0.6861417920008535,178,10241,0.6500983939567067,33,5.393939393939394,0.6585670000022219,0.0005689999998139683,0.00651129099787795,1.869672458000423,,0.0,1.5023655649002501e-09,,,,,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_raw,4,100,0.01,1.0,319500,0.0,,,,,,,,0.00651129099787795,1.7821502910010167,,0.0,9.114750036834264e-13,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_coloring,4,100,0.01,1.0,319500,0.03879620799853001,320,22776,0.4462382445141066,20,16.0,0.03759304199775215,0.0010813339977175929,0.00651129099787795,1.8659732500018436,,0.0,4.565932857185e-13,,,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,fermionic_coloring,4,100,0.01,1.0,319500,0.6861417920008535,178,10241,0.6500983939567067,33,5.393939393939394,0.6585670000022219,0.0005689999998139683,0.00651129099787795,1.7889173330004269,,0.0,8.655673890488868e-13,,,,,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_raw,4,1000,0.001,1.0,3195000,0.0,,,,,,,,0.00651129099787795,1.8300264160025108,,2.273270460761978e-11,1.1371354916537536e-11,1.0,1.0,,,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,jw_coloring,4,1000,0.001,1.0,3195000,0.03879620799853001,320,22776,0.4462382445141066,20,16.0,0.03759304199775215,0.0010813339977175929,0.00651129099787795,1.840364874999068,,2.0525359190060044e-11,1.0265212158486779e-11,,0.9029000087908653,1.0,1.0,1e-12
success,,CH4_s-1.50_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/CH4/s-1.50/sto-6g/CH4_s-1.50_sto-6g_as-004-004.tensors.npz,CH4,5,s-1.50,1.5,sto-6g,JW,4,4,8,-38.62177169299814,0.0,178,320,1.797752808988764,fermionic_coloring,4,1000,0.001,1.0,3195000,0.6861417920008535,178,10241,0.6500983939567067,33,5.393939393939394,0.6585670000022219,0.0005689999998139683,0.00651129099787795,1.7593887910006742,,2.7170932170861306e-11,1.3589825080093072e-11,,1.1952353509997167,,1.3237737726908847,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,1,10,0.1,1.0,1040,0.0,,,,,,,,0.009949750001396751,0.08388812499833875,,3.5753596433485413e-06,0.001890867789822726,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,1,10,0.1,1.0,1040,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.07779925000068033,,2.35680297500096e-09,4.854712707947933e-05,,0.0006591792742823687,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,1,10,0.1,1.0,1040,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.09637804199883249,,2.4677606724754497e-07,0.0004967665180041764,,0.06902132704513726,,104.70797511083609,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,1,100,0.01,1.0,10400,0.0,,,,,,,,0.009949750001396751,0.08238862500002142,,3.577299401147371e-08,0.00018913671447146448,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,1,100,0.01,1.0,10400,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.09362216700174031,,2.4020563316184962e-11,4.853345937453953e-06,,0.0006714719855005898,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,1,100,0.01,1.0,10400,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.08753475000048638,,2.4675412824137766e-09,4.967139612543052e-05,,0.06897776802306078,,102.72620379186348,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,1,1000,0.001,1.0,104000,0.0,,,,,,,,0.009949750001396751,0.08611683399794856,,3.5863201297559044e-10,1.8913675545456743e-05,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,1,1000,0.001,1.0,104000,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.08791600000040489,,1.24056320771615e-12,4.85379143345636e-07,,0.0034591535692062893,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,1,1000,0.001,1.0,104000,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.08812708300320082,,2.5473179121604517e-11,4.967123400189501e-06,,0.07102873753587162,,20.533560050116343,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,2,10,0.1,1.0,2070,0.0,,,,,,,,0.009949750001396751,0.16192920899993624,,5.860800733614724e-10,2.4228428895196247e-05,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,2,10,0.1,1.0,2070,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.15463583300152095,,2.928768338961163e-12,1.7013846195016922e-06,,0.004997215350051336,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,2,10,0.1,1.0,2070,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.16110058399863192,,3.506417378673632e-11,5.92335188604565e-06,,0.059828298863029324,,11.972327520849127,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,2,100,0.01,1.0,20700,0.0,,,,,,,,0.009949750001396751,0.1639497920004942,,7.125411372044255e-13,2.4230558646464213e-07,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,2,100,0.01,1.0,20700,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.15896541699839872,,5.786482404346316e-13,1.7017989405785702e-08,,,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,2,100,0.01,1.0,20700,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.16924004199972842,,6.503686478254167e-13,5.923241840413132e-08,,,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,2,1000,0.001,1.0,207000,0.0,,,,,,,,0.009949750001396751,0.16499254199879942,,0.0,2.4230581996662673e-09,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,2,1000,0.001,1.0,207000,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.16306929100028356,,0.0,1.7019129067493633e-10,,,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,2,1000,0.001,1.0,207000,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.16774666600031196,,0.0,5.92325143324987e-10,,,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,4,10,0.1,1.0,10350,0.0,,,,,,,,0.009949750001396751,0.7743455830022867,,1.5587531265737198e-13,1.770871423863294e-10,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,4,10,0.1,1.0,10350,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.7647143750000396,,1.7474910407599964e-13,2.2053511553918664e-10,,,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,4,10,0.1,1.0,10350,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.7676761250004347,,2.3359092438113294e-13,1.416917788810678e-10,,,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,4,100,0.01,1.0,103500,0.0,,,,,,,,0.009949750001396751,0.7778642919984122,,0.0,5.982997356441825e-13,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,4,100,0.01,1.0,103500,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.7875071670023317,,0.0,1.0088610288752028e-12,,,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,4,100,0.01,1.0,103500,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.788262540998403,,0.0,1.1978093316344592e-12,,,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_raw,4,1000,0.001,1.0,1035000,0.0,,,,,,,,0.009949750001396751,0.7882176660023106,,6.335154623116068e-12,3.167291810799168e-12,1.0,1.0,,,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,jw_coloring,4,1000,0.001,1.0,1035000,0.0036153750006633345,104,2136,0.3988050784167289,8,13.0,0.00344641599804163,0.000140583000757033,0.009949750001396751,0.7746457909997844,,7.894573883504563e-12,3.946893596160256e-12,,1.246153306929305,1.0,1.0,1e-12
success,,H2O_s-0.80_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/hgbs-5/H2O_s-0.80_hgbs-5_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,hgbs-5,JW,4,4,8,-73.97395566147085,0.0,70,104,1.4857142857142858,fermionic_coloring,4,1000,0.001,1.0,1035000,0.08538570900054765,70,970,0.40165631469979296,8,8.75,0.07645370899990667,9.137499728240073e-05,0.009949750001396751,0.7887552909996884,,4.7901682620477004e-12,2.3947486034484563e-12,,0.7561249167572115,,0.606767171063734,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_raw,1,10,0.1,1.0,1040,0.0,,,,,,,,0.01325912500033155,0.07714762500108918,,7.344715021750936e-05,0.008584329573395862,1.0,1.0,,,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_coloring,1,10,0.1,1.0,1040,0.003698250002344139,104,2136,0.3988050784167289,8,13.0,0.00352937500065309,0.00014087499948800541,0.01325912500033155,0.07922991600207752,,7.542414698713529e-05,0.008708647779842245,,1.0269172699522195,1.0,1.0,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,fermionic_coloring,1,10,0.1,1.0,1040,0.08635520799725782,70,1024,0.4240165631469979,8,8.75,0.07739287500226055,8.97089994396083e-05,0.01325912500033155,0.07895987500160118,,2.2649498475635355e-05,0.0047614496251781,,0.3083781795285483,,0.30029505642932314,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_raw,1,100,0.01,1.0,10400,0.0,,,,,,,,0.01325912500033155,0.08633520800140104,,7.332482786504002e-07,0.0008580543089709298,1.0,1.0,,,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_coloring,1,100,0.01,1.0,10400,0.003698250002344139,104,2136,0.3988050784167289,8,13.0,0.00352937500065309,0.00014087499948800541,0.01325912500033155,0.08169529199949466,,7.807236724888256e-07,0.0008859543072359774,,1.0647466829732044,1.0,1.0,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,fermionic_coloring,1,100,0.01,1.0,10400,0.08635520799725782,70,1024,0.4240165631469979,8,8.75,0.07739287500226055,8.97089994396083e-05,0.01325912500033155,0.07855970899981912,,2.2622483497602985e-07,0.0004759236101592791,,0.3085241950958467,,0.2897630018760162,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_raw,1,1000,0.001,1.0,104000,0.0,,,,,,,,0.01325912500033155,0.08320308299880708,,7.334171048256621e-09,8.580544187133658e-05,1.0,1.0,,,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_coloring,1,1000,0.001,1.0,104000,0.003698250002344139,104,2136,0.3988050784167289,8,13.0,0.00352937500065309,0.00014087499948800541,0.01325912500033155,0.08335020899903611,,7.835540660749984e-09,8.875491959286687e-05,,1.0683607744071557,1.0,1.0,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,fermionic_coloring,1,1000,0.001,1.0,104000,0.08635520799725782,70,1024,0.4240165631469979,8,8.75,0.07739287500226055,8.97089994396083e-05,0.01325912500033155,0.09528754100028891,,2.2625505913254074e-09,4.75921436360487e-05,,0.30849438558747955,,0.28875487848069514,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_raw,2,10,0.1,1.0,2070,0.0,,,,,,,,0.01325912500033155,0.1549177500019141,,2.0095468289405005e-08,0.00014501771680154,1.0,1.0,,,1e-12
success,,H2O_s-0.80_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-0.80/sto-6g/H2O_s-0.80_sto-6g_as-004-004.tensors.npz,H2O,3,s-0.80,0.8,sto-6g,JW,4,4,8,-73.1413775193807,0.0,70,104,1.4857142857142858,jw_coloring,2,10,0.1,1.0,2070,0.003698250002344139,104,2136,0.3988050784167289,8,13.0,0.00352937500065309,0.00014087499948800541,0.01325912500033155,0.15905508400101098,,8.453644873007704e-08,0.00029077663564523813,,4.206741913780006,1.0,1.0,1e-12
