case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,occupied_fraction,active_space_imbalance,n_qubits,trotter_steps,evolution_time,coefficient_tolerance,numerical_error_floor,jw_signed_one_minus_overlap,jw_magnitude_one_minus_overlap,fermionic_aware_one_minus_overlap,fermionic_to_jw_signed_ratio,fermionic_to_jw_magnitude_ratio,fermionic_advantage_factor,log10_fermionic_advantage,fermionic_available,valid_comparison,outcome,exclusion_reason,jw_signed_source_csv,jw_magnitude_source_csv,fermionic_aware_source_csv,global_advantage_rank
H2O_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-004.tensors.npz,H2O,s-1.00,hgbs-5,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,2.517541730640005e-12,3.0613289681014066e-12,3.853439789480717e-11,15.306359146233904,12.587473707115398,0.07944405869421788,-1.0999385764024592,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,199
H2O_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-006.tensors.npz,H2O,s-1.00,hgbs-5,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,3.6729508323674046e-12,4.069189429856124e-12,5.730838026352103e-11,15.602817156847932,14.083487940630798,0.071005137663022,-1.1487102262390139,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,200
H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,2.0063228856059823e-10,4.44114744979629e-10,5.796633173460464e-10,2.8891826011891752,1.305210700384728,0.7661598236248269,-0.11568062556557109,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,179
H2O_s-1.00_hgbs-5_as-006-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-006-008.tensors.npz,H2O,s-1.00,hgbs-5,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,6.708333666338717e-09,1.788151848813868e-09,9.111570387076995e-10,0.13582464499041413,0.509552384665819,1.9625067610189528,0.29281116160489035,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,22
H2O_s-1.00_hgbs-5_as-006-010,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-006-010.tensors.npz,H2O,s-1.00,hgbs-5,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,2.2855486325745747e-07,3.0074444312688797e-07,2.104907914635134e-09,0.009209639579027656,0.006998991877456058,142.87771975004387,2.1549645104983095,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,5
H2O_s-1.00_hgbs-5_as-008-010,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-010.tensors.npz,H2O,s-1.00,hgbs-5,8,10,0.4444444444444444,0.1111111111111111,18,100,1.0,1e-12,1e-12,1.4310496810887583e-06,1.538420068669666e-06,1.2894464385126982e-08,0.009010493874200602,0.008381627780166274,119.3085670502254,2.0766716296640944,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,6
H2O_s-1.00_hgbs-5_as-008-012,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-008-012.tensors.npz,H2O,s-1.00,hgbs-5,8,12,0.4,0.2,20,100,1.0,1e-12,1e-12,2.555042276974895e-06,2.802665896251e-06,1.812756889041367e-08,0.007094821504040337,0.0064679735514183495,154.6079296784867,2.1892317646618253,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,4
H2O_s-1.00_sto-6g_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/sto-6g/H2O_s-1.00_sto-6g_as-002-002.tensors.npz,H2O,s-1.00,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,2.297042556165252e-10,2.3035046203823132e-08,2.3035046203823132e-08,100.2813210490906,1.0,1.0,0.0,True,True,tie,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,96
H2O_s-1.00_sto-6g_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/sto-6g/H2O_s-1.00_sto-6g_as-002-004.tensors.npz,H2O,s-1.00,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,1.6582002548837238e-08,3.9170654497766584e-08,3.917065283243204e-08,2.3622389827203807,0.9999999574851489,1.000000042514853,1.8463965651938814e-08,True,True,tie,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,94
H2O_s-1.00_sto-6g_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/sto-6g/H2O_s-1.00_sto-6g_as-004-004.tensors.npz,H2O,s-1.00,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,2.1246225556659223e-08,2.367892690813278e-07,2.319303717968069e-07,10.916309401794559,0.9794800782004522,1.0209498102679617,0.009004392763271429,True,True,fermionic_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,66
H2O_s-1.00_sto-6g_as-006-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/sto-6g/H2O_s-1.00_sto-6g_as-006-004.tensors.npz,H2O,s-1.00,sto-6g,6,4,0.6,0.2,10,100,1.0,1e-12,1e-12,1.845417049728404e-06,1.3663690493492808e-06,1.4506024648142102e-06,0.7860567154875372,1.0616476313665364,0.94193211613237,-0.02598039513859505,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,147
H2O_s-1.00_sto-6g_as-008-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/sto-6g/H2O_s-1.00_sto-6g_as-008-004.tensors.npz,H2O,s-1.00,sto-6g,8,4,0.6666666666666666,0.3333333333333333,12,100,1.0,1e-12,1e-12,3.873563369061195e-06,3.711185488253222e-06,1.07109273970174e-05,2.7651354519116396,2.8861201982277667,0.3464859158028324,-0.4603144141933806,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,195
H2O_s-1.00_sto-6g_as-010-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/sto-6g/H2O_s-1.00_sto-6g_as-010-004.tensors.npz,H2O,s-1.00,sto-6g,10,4,0.7142857142857143,0.42857142857142855,14,100,1.0,1e-12,1e-12,3.918979614825346e-06,1.378158629095072e-05,1.4283013405891332e-05,3.6445745601378614,1.0363838461229864,0.9648934646568499,-0.015520635118184313,True,True,jw_magnitude_win,,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,analysis/polyatomic_reference_deterministic_ordering.csv,139
Li-H_1.81_hgbs-5_as-002-002,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-002.tensors.npz,Li-H,1.81,hgbs-5,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,8.483336255693529e-11,8.629119641057059e-11,2.5743840392777884e-10,3.034636329015026,2.983368114435401,0.3351916229047882,-0.47470684377590916,True,True,jw_magnitude_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,196
Li-H_1.81_hgbs-5_as-002-004,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-002-004.tensors.npz,Li-H,1.81,hgbs-5,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,3.3777869390405606e-11,9.358580577156772e-11,2.6710145206720876e-10,7.907587331220993,2.8540808070742365,0.35037550356715924,-0.45546626505390114,True,True,jw_magnitude_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,194
Li-H_1.81_hgbs-5_as-004-004,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-004.tensors.npz,Li-H,1.81,hgbs-5,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,4.604109316019844e-10,4.884963544782295e-10,3.9467940027293475e-10,0.8572329047437276,0.8079474834453942,1.2377042078720526,0.09261686743222816,True,True,fermionic_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,44
Li-H_1.81_hgbs-5_as-004-006,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-006.tensors.npz,Li-H,1.81,hgbs-5,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,4.661488972601545e-10,4.990103885660345e-10,4.03675204374565e-10,0.8659791039884766,0.8089515040650226,1.2361680458902033,0.09207751318161216,True,True,fermionic_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,45
Li-H_1.81_hgbs-5_as-004-008,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-008.tensors.npz,Li-H,1.81,hgbs-5,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,5.60767987600741e-10,6.200369107034476e-10,9.201023276617091e-10,1.6407896813054335,1.483947667918398,0.6738782112193661,-0.17141858562292075,True,True,jw_magnitude_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,184
Li-H_1.81_hgbs-5_as-004-010,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-010.tensors.npz,Li-H,1.81,hgbs-5,4,10,0.2857142857142857,0.42857142857142855,14,100,1.0,1e-12,1e-12,2.4579904778221357e-10,1.3072471993780255e-09,1.3327076109348466e-09,5.421939681864315,1.0194763557871342,0.9808957258532038,-0.008377157852999017,True,True,jw_magnitude_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,132
Li-H_1.81_hgbs-5_as-004-012,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-012.tensors.npz,Li-H,1.81,hgbs-5,4,12,0.25,0.5,16,100,1.0,1e-12,1e-12,3.921530877804002e-10,1.706635166520698e-09,1.783667880062012e-09,4.548396877754126,1.0451371886929763,0.956812187738316,-0.019173301338747357,True,True,jw_magnitude_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,140
Li-H_1.81_hgbs-5_as-004-014,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-014.tensors.npz,Li-H,1.81,hgbs-5,4,14,0.2222222222222222,0.5555555555555556,18,100,1.0,1e-12,1e-12,6.1708648191327606e-09,4.197696967800368e-09,6.94664092915076e-09,1.1257159462661872,1.6548695588168822,0.6042772342219715,-0.21876376722434845,True,True,jw_magnitude_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,187
Li-H_1.81_hgbs-5_as-004-016,hamiltonian_generator/library/Li-H/1.81/hgbs-5/Li-H_1.81_hgbs-5_as-004-016.tensors.npz,Li-H,1.81,hgbs-5,4,16,0.2,0.6,20,100,1.0,1e-12,1e-12,2.908461582684651e-09,1.9565392528342332e-08,1.1573399016917564e-08,3.979216739811552,0.5915239880903179,1.6905485155866802,0.2280276387215707,True,True,fermionic_win,,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,analysis/heteronuclear_hgbs-5_deterministic_ordering.csv,26
Li-H_1.81_sto-6g_as-002-002,hamiltonian_generator/library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-002.tensors.npz,Li-H,1.81,sto-6g,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,1.9787149696526282e-10,4.2890690998831355e-10,1.1222202056515582e-09,5.6714596233563075,2.6164656700964213,0.3821949630102153,-0.4177150408584097,True,True,jw_magnitude_win,,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,192
Li-H_1.81_sto-6g_as-002-004,hamiltonian_generator/library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-002-004.tensors.npz,Li-H,1.81,sto-6g,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,4.103905881791547e-09,3.1286695456600455e-09,4.022279176396637e-09,0.9801099957586562,1.2856196915957991,0.7778350055907525,-0.10911251581339394,True,True,jw_magnitude_win,,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,178
Li-H_1.81_sto-6g_as-004-004,hamiltonian_generator/library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-004-004.tensors.npz,Li-H,1.81,sto-6g,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,1.3049670455345108e-08,1.3067730786353593e-08,1.388856463169219e-08,1.0642847019944073,1.0628138013216326,0.9408985833233231,-0.02645718536837819,True,True,jw_magnitude_win,,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,148
Li-H_1.81_sto-6g_as-004-006,hamiltonian_generator/library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-004-006.tensors.npz,Li-H,1.81,sto-6g,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,9.791976451900553e-09,2.4391056285821833e-08,2.188128078728369e-08,2.234613297403987,0.8971026318365294,1.1146996614565954,0.04715786922954268,True,True,fermionic_win,,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,53
Li-H_1.81_sto-6g_as-004-008,hamiltonian_generator/library/Li-H/1.81/sto-6g/Li-H_1.81_sto-6g_as-004-008.tensors.npz,Li-H,1.81,sto-6g,4,8,0.3333333333333333,0.3333333333333333,12,100,1.0,1e-12,1e-12,1.9253383209960617e-07,1.836123727505523e-07,1.867892852613906e-07,0.970163442052908,1.0173022790525903,0.9829919981416891,-0.007450017444623065,True,True,jw_magnitude_win,,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,analysis/heteronuclear_sto-6g_deterministic_ordering.csv,130
Li-Li_2.66_hgbs-5_as-006-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-002.tensors.npz,Li-Li,2.66,hgbs-5,6,2,0.75,0.5,8,100,1.0,1e-12,1e-12,2.2121059650714873e-08,2.1449464426837037e-10,1.3742829096941023e-10,0.00621255460359328,0.6407073306569994,1.5607750249627577,0.19334030699663557,True,True,fermionic_win,,analysis/hgbs5_li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,30
Li-Li_2.66_hgbs-5_as-006-004,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-004.tensors.npz,Li-Li,2.66,hgbs-5,6,4,0.6,0.2,10,100,1.0,1e-12,1e-12,7.1432050274822245e-09,2.9565405679221607e-10,2.1352131174268152e-10,0.029891527811562995,0.722199837402343,1.3846583012215392,0.1413426136871944,True,True,fermionic_win,,analysis/hgbs5_li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,36
Li-Li_2.66_hgbs-5_as-006-006,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-006.tensors.npz,Li-Li,2.66,hgbs-5,6,6,0.5,0.0,12,100,1.0,1e-12,1e-12,1.1426153467830602e-08,3.7284275666849003e-10,2.8558178044590927e-10,0.02499369374391315,0.7659577002318751,1.305555123601831,0.11579521347852804,True,True,fermionic_win,,analysis/hgbs5_li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,38
Li-Li_2.66_hgbs-5_as-006-008,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-008.tensors.npz,Li-Li,2.66,hgbs-5,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,2.6034380318229463e-08,3.7511760364594693e-10,2.909380514282134e-10,0.011175147934076098,0.7755915707512728,1.289338406593763,0.11036691954704758,True,True,fermionic_win,,analysis/hgbs5_li2_screen_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,39
Li-Li_2.66_hgbs-5_as-006-010,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-010.tensors.npz,Li-Li,2.66,hgbs-5,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,5.0253233685459975e-08,3.773157342124023e-10,2.9274105362020464e-10,0.0058253177388046355,0.7758516994560635,1.2889061153066794,0.11022128423533077,True,True,fermionic_win,,analysis/hgbs5_li2_night_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,40
Li-Li_2.66_hgbs-5_as-006-012,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-012.tensors.npz,Li-Li,2.66,hgbs-5,6,12,0.3333333333333333,0.3333333333333333,18,100,1.0,1e-12,1e-12,9.235755560332849e-08,3.879143672946838e-10,3.104503321083029e-10,0.0033613961530302187,0.8003063518203377,1.2495215085141445,0.09674373621165729,True,True,fermionic_win,,analysis/hgbs5_li2_night_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,43
Li-Li_2.66_hgbs-5_as-006-014,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/Li-Li/2.66/hgbs-5/Li-Li_2.66_hgbs-5_as-006-014.tensors.npz,Li-Li,2.66,hgbs-5,6,14,0.3,0.4,20,100,1.0,1e-12,1e-12,1.6884398079675125e-07,1.8661695522226296e-09,1.6722064843932571e-09,0.009903856071755401,0.8960635342065462,1.1159922949944485,0.047661196167020935,True,True,fermionic_win,,analysis/hgbs5_li2_night_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_hgbs5.csv,analysis/deterministic_ordering_additions_hgbs5.csv,52
Li-Li_2.66_sto-6g_as-006-002,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-002.tensors.npz,Li-Li,2.66,sto-6g,6,2,0.75,0.5,8,100,1.0,1e-12,1e-12,2.4790853481171385e-08,7.454735495571185e-09,7.907294152786903e-09,0.3189601422473204,1.0607075405270356,0.9427669379093208,-0.025595656244566913,True,True,jw_magnitude_win,,analysis/li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,146
Li-Li_2.66_sto-6g_as-006-004,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-004.tensors.npz,Li-Li,2.66,sto-6g,6,4,0.6,0.2,10,100,1.0,1e-12,1e-12,5.8616348330708945e-08,1.2515221303743829e-08,1.2275755301160984e-08,0.20942545297946766,0.9808660193239084,1.0195072316699076,0.008390310705818381,True,True,fermionic_win,,analysis/li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,67
Li-Li_2.66_sto-6g_as-006-006,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-006.tensors.npz,Li-Li,2.66,sto-6g,6,6,0.5,0.0,12,100,1.0,1e-12,1e-12,1.862178864442399e-07,1.5868436453736482e-08,1.7208752534081384e-08,0.09241192058762993,1.0844642812952945,0.9221142800624015,-0.03521525234669336,True,True,jw_magnitude_win,,analysis/li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,149
Li-Li_2.66_sto-6g_as-006-008,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-008.tensors.npz,Li-Li,2.66,sto-6g,6,8,0.42857142857142855,0.14285714285714285,14,100,1.0,1e-12,1e-12,4.3989874387584393e-07,3.079048938037232e-08,2.880666893911865e-08,0.06548477198482064,0.9355703504174158,1.0688667074088423,0.02892355006740013,True,True,fermionic_win,,analysis/li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,57
Li-Li_2.66_sto-6g_as-006-010,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-010.tensors.npz,Li-Li,2.66,sto-6g,6,10,0.375,0.25,16,100,1.0,1e-12,1e-12,7.844819511770851e-07,4.8020594167752506e-08,5.271184000399388e-08,0.0671931838902116,1.0976923738147268,0.9110020474359096,-0.04048064696869397,True,True,jw_magnitude_win,,analysis/li2_lower_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,155
Li-Li_2.66_sto-6g_as-006-012,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-012.tensors.npz,Li-Li,2.66,sto-6g,6,12,0.3333333333333333,0.3333333333333333,18,100,1.0,1e-12,1e-12,1.2261323859563689e-06,7.064876283990884e-08,7.8390079649715e-08,0.06393280248329113,1.1095746973991336,0.901246218342957,-0.0451565445817871,True,True,jw_magnitude_win,,analysis/extended_diatomic_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,159
Li-Li_2.66_sto-6g_as-006-014,hamiltonian_generator/extended_diatomic_20q_library/Li-Li/2.66/sto-6g/Li-Li_2.66_sto-6g_as-006-014.tensors.npz,Li-Li,2.66,sto-6g,6,14,0.3,0.4,20,100,1.0,1e-12,1e-12,1.929716974768958e-06,1.0881178524879689e-07,1.18778185065338e-07,0.06155212739399732,1.0915930181069362,0.916092337906504,-0.03806074923372567,True,True,jw_magnitude_win,,analysis/extended_diatomic_20orders_baseline_results.csv,analysis/deterministic_ordering_additions_sto6g.csv,analysis/deterministic_ordering_additions_sto6g.csv,151
N-N_1.42_hgbs-5_as-002-002,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-002-002.tensors.npz,N-N,1.42,hgbs-5,2,2,0.5,0.0,4,100,1.0,1e-12,1e-12,6.055496326595744e-08,6.057374257739667e-08,6.057374302148588e-08,1.0003101274365565,1.0000000073313815,0.9999999926686186,-3.183978494451315e-09,True,True,tie,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,103
N-N_1.42_hgbs-5_as-002-004,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-002-004.tensors.npz,N-N,1.42,hgbs-5,2,4,0.3333333333333333,0.3333333333333333,6,100,1.0,1e-12,1e-12,4.6228817995874756e-08,8.495338377212391e-08,6.061460344763958e-08,1.3111865298621423,0.7135042861886484,1.401533276473693,0.14660341363204304,True,True,fermionic_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,35
N-N_1.42_hgbs-5_as-004-004,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-004.tensors.npz,N-N,1.42,hgbs-5,4,4,0.5,0.0,8,100,1.0,1e-12,1e-12,2.496586136713219e-07,2.5031914041573344e-07,2.519274884260625e-07,1.0090879089704774,1.0064251898902252,0.9936158296167785,-0.002781498225812658,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,121
N-N_1.42_hgbs-5_as-004-006,hamiltonian_generator/comparable_diatomic_library/N-N/1.42/hgbs-5/N-N_1.42_hgbs-5_as-004-006.tensors.npz,N-N,1.42,hgbs-5,4,6,0.4,0.2,10,100,1.0,1e-12,1e-12,2.496599370571673e-07,2.5026165706432124e-07,2.519018177382648e-07,1.0089797374281326,1.0065537833209584,0.9934888890891301,-0.0028369855589598296,True,True,jw_magnitude_win,,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,analysis/c2_n2_case_study/c2_n2_hgbs-5_baseline_results.csv,122
